STATCD;DISTCD;STATNAME;DISTNAME;DISTRICTS;BLOCKS;VILLAGES;TOTPOPULAT;P_URB_POP;POPULATION_0_6;GROWTHRATE;SEXRATIO;P_SC_POP;P_ST_POP;OVERALL_LI;FEMALE_LIT;MALE_LIT;AREA_SQKM;TOT_6_10_15;TOT_11_13_15;SCH1;SCH2;SCH3;SCH4;SCH5;SCH6;SCH7;SCH9;SCHTOT;SCH1G;SCH2G;SCH3G;SCH4G;SCH5G;SCH6G;SCH7G;SCH9G;SCHTOTG;SCH1P;SCH2P;SCH3P;SCH4P;SCH5P;SCH6P;SCH7P;SCH9P;SCHTOTP;SCH1GR;SCH2GR;SCH3GR;SCH4GR;SCH5GR;SCH6GR;SCH7GR;SCH9GR;SCHTOTGR;SCH1PR;SCH2PR;SCH3PR;SCH4PR;SCH5PR;SCH6PR;SCH7PR;SCH9PR;SELE1;SELE2;SELE3;SELE4;SELE5;SELE6;SELE7;SCOMP1;SCOMP2;SCOMP3;SCOMP4;SCOMP5;SCOMP6;SCOMP7;ENR501;ENR502;ENR503;ENR504;ENR505;ENR506;ENR507;ENR509;CLS1;CLS2;CLS3;CLS4;CLS5;CLS6;CLS7;TCH1;TCH2;TCH3;TCH4;TCH5;TCH6;TCH7
20;2015;JHARKHAND;LOHARDAGA;1;7;352;461738;12.43;75678.86;26.67;985;3.32;56.9;68.29;57.86;78.62;1502;59900;36908;482;246;2;3;9;31;14;0;787;421;194;0;2;8;23;4;0;652;10;9;2;0;1;3;8;0;33;413;182;0;2;8;23;4;0;632;8;4;2;0;0;2;5;0;27;34;2;2;6;8;5;11;27;2;0;7;8;7;243;12;0;2;1;1;2;18;1876;2100;21;5;46;335;78;1002;1245;33;6;68;273;122
20;2016;JHARKHAND;GUMLA;1;12;1202;1025656;6.43;168207.58;23.21;993;3.17;68.94;66.92;56.97;76.87;5360;133116;79235;1272;627;3;7;29;86;58;0;2082;1019;525;0;2;27;58;17;0;1648;170;49;2;3;2;1;26;0;253;1010;519;0;2;26;57;16;0;1630;167;46;1;3;0;1;22;0;50;60;2;3;13;20;20;39;68;2;0;14;18;27;792;83;0;4;10;6;8;30;3760;4423;49;20;145;697;327;2637;3058;16;10;229;700;443
20;2017;JHARKHAND;PASHCHIMI SINGHBHUM;1;18;1531;1501619;14.53;254073.93;21.69;1004;3.79;67.32;59.54;47.01;72.18;7224;193075;113150;1663;668;12;2;24;94;27;0;2490;1555;599;5;1;24;71;11;0;2266;46;24;6;1;0;12;14;0;103;1510;570;0;1;21;68;8;0;2178;38;8;2;0;0;6;9;0;53;84;12;1;14;27;19;57;76;12;0;15;23;13;663;19;0;0;4;0;5;68;4886;5008;284;11;75;897;132;3377;3209;271;6;132;865;198
20;2018;JHARKHAND;PURBI SINGHBHUM;1;11;1323;2291032;55.55;286379;15.53;949;4.86;28.51;76.13;67.33;84.51;3562;222511;131353;1493;813;47;4;18;138;53;0;2566;1345;558;3;3;17;62;7;0;1995;18;66;43;0;1;36;41;0;205;1260;503;1;3;13;58;1;0;1839;9;16;5;0;0;10;20;0;153;351;47;4;14;105;46;63;184;45;2;12;76;35;1060;37;1;2;1;1;12;93;4336;6416;1392;28;58;1417;239;3351;5417;2668;13;90;1969;490
20;2019;JHARKHAND;JAMTARA;1;6;1117;790207;9.62;128487.66;21;959;9.21;30.4;63.73;50.08;76.85;1811;98202;56360;765;447;2;2;8;45;5;0;1274;748;404;1;2;7;40;2;0;1204;3;8;1;0;1;5;3;0;21;739;388;0;2;5;40;1;0;1175;1;6;0;0;0;4;3;0;119;170;2;0;6;24;2;15;28;1;0;3;4;1;484;12;0;2;2;0;2;22;2407;3111;40;0;40;378;29;1410;2294;61;0;64;372;37
20;2020;JHARKHAND;SARAIKELA-KHARSAWAN;1;9;1217;1063458;24.29;153563.34;25.28;958;5.28;35.18;68.85;56.19;81.01;2657;118883;70799;1154;573;20;4;17;53;10;0;1831;1125;556;0;4;15;49;3;0;1752;17;13;20;0;2;4;7;0;63;1066;527;0;4;12;46;2;0;1657;15;9;12;0;2;4;7;0;80;96;16;1;12;17;4;33;45;14;1;10;9;5;854;25;0;1;2;2;4;37;3161;4493;236;27;63;455;54;2069;2613;318;15;103;361;86
20;2021;JHARKHAND;SIMDEGA;1;10;450;599813;7.16;91291.54;16.62;1000;7.45;70.78;67.59;59.38;75.84;3774;71105;40849;756;369;1;7;20;41;57;0;1251;567;288;0;3;20;34;11;0;923;150;61;1;0;0;3;42;0;257;554;279;0;3;17;33;10;0;896;148;61;1;0;0;2;38;0;25;28;1;4;7;11;18;45;44;1;0;5;8;24;528;48;0;4;7;2;8;13;2426;2748;14;20;56;339;222;1487;1654;22;15;117;307;473
20;2022;JHARKHAND;LATEHAR;1;9;696;725673;7.05;132725.59;29.38;964;21.31;45.54;61.23;50.26;71.8;4291;106368;59901;878;435;2;0;13;52;10;0;1390;848;381;2;0;11;43;5;0;1290;4;6;0;0;2;3;3;0;18;843;372;2;0;11;42;5;0;1275;4;6;0;0;1;3;3;0;21;45;1;0;6;12;0;31;53;1;0;9;9;3;417;12;0;0;2;1;1;19;3249;3513;15;0;101;418;72;1559;2022;37;0;95;349;59
20;2023;JHARKHAND;KHUNTI;1;6;657;530299;8.51;83309.97;21.96;994;4.52;73.25;64.51;53.71;75.33;2535;65466;37898;727;325;2;12;10;53;22;0;1151;619;260;0;1;10;33;1;0;924;79;32;2;4;0;4;16;0;137;613;256;0;1;8;33;1;0;912;78;30;0;4;0;4;14;0;24;39;2;1;9;25;14;14;20;2;2;5;20;13;541;61;0;3;3;3;2;24;1961;2267;51;42;42;494;105;1398;1469;83;38;75;485;184
20;2024;JHARKHAND;RAMGARH;1;6;392;949159;44.13;130604.28;13.06;921;11.2;21.19;73.92;63.49;83.51;1341;102814;62988;510;299;25;3;6;90;19;0;952;460;206;3;0;4;50;0;0;723;3;2;20;0;2;10;16;0;53;445;176;0;0;4;49;0;0;674;2;2;15;0;2;7;16;0;71;125;22;2;6;53;11;35;69;21;0;5;32;15;249;10;0;0;0;0;1;42;1900;2817;451;13;37;975;116;1244;2249;676;18;44;987;181
21;2101;ODISHA;BARGARH;1;15;1187;;;;;;;;;65.84;84.28;5837;117938;68481;1033;638;6;151;1;59;276;0;2164;976;572;1;101;1;42;110;0;1803;7;32;4;49;0;16;164;0;272;934;547;1;97;1;42;94;0;1716;5;27;1;48;0;9;157;0;129;242;6;43;1;45;184;40;87;5;13;1;34;101;686;28;0;53;0;0;176;49;3003;3820;81;395;3;458;519;2605;3546;97;412;10;679;2153
21;2102;ODISHA;JHARSUGUDA;1;8;385;;;;;;;;;70.05;86.27;2114;47299;28514;410;259;11;70;1;26;100;0;877;384;223;1;51;1;13;53;0;726;11;15;8;19;0;10;44;0;107;310;194;0;34;1;12;37;0;588;5;8;0;15;0;2;37;0;54;144;11;25;1;23;81;16;92;11;9;1;19;15;310;49;0;27;0;1;58;20;1157;1532;199;195;6;254;166;1201;1724;358;210;16;424;766
21;2103;ODISHA;SAMBALPUR;1;14;996;;;;;;;;;68.47;85.17;6624;86777;52831;936;480;13;89;1;49;161;0;1729;875;405;1;62;1;33;79;0;1456;37;51;9;25;0;12;77;0;211;803;361;0;55;1;30;58;0;1308;34;39;3;23;0;3;74;0;129;214;12;43;1;37;130;30;106;4;16;1;29;78;722;64;0;29;0;1;80;59;2726;2834;247;267;6;411;463;2393;3104;246;284;25;641;1286
21;2104;ODISHA;DEOGARH;1;4;491;312164;7.61;38614.69;13.88;976;16.68;35.33;73.07;63.36;82.62;2940;29409;17696;370;211;0;49;1;8;77;0;716;350;195;0;33;1;6;30;0;615;4;10;0;16;0;2;47;0;79;335;194;0;31;0;6;28;0;594;4;6;0;16;0;0;47;0;31;122;0;25;1;5;61;6;82;0;19;1;5;30;294;34;0;23;0;0;40;12;1056;1132;0;133;1;63;134;1040;1260;0;158;18;109;563
21;2105;ODISHA;SUNDERGARH;1;21;1594;2080664;35.5;249055.48;13.66;971;9.16;50.75;74.13;65.93;82.13;9712;186399;124326;1802;790;19;165;8;121;249;0;3154;1561;682;3;119;6;86;130;0;2587;197;67;16;43;2;29;116;0;470;1472;631;0;96;5;86;93;0;2383;173;40;4;37;1;10;91;0;226;287;18;63;8;75;195;17;142;12;21;6;41;55;1234;104;0;51;0;0;103;132;5545;4700;359;502;45;875;684;4819;5092;766;529;140;1471;2043
21;2106;ODISHA;KEONJHAR;1;17;1857;1802777;14.04;253470.45;15.42;987;11.62;45.45;69;58.7;79.22;8303;190338;115325;1775;798;5;300;4;60;441;0;3383;1683;697;1;180;4;23;204;0;2792;43;73;4;117;0;31;233;0;501;1602;673;1;172;3;21;183;0;2655;35;60;4;111;0;20;221;0;157;309;5;67;4;51;277;87;153;5;17;3;45;234;914;47;0;130;0;3;251;50;4457;4284;85;724;29;577;901;4602;4497;167;823;52;843;3255
21;2107;ODISHA;MAYURBHANJ;1;30;3238;2513895;7.67;337867.49;13.06;1005;7.33;58.72;63.98;53.18;74.92;10418;190338;115325;2897;1221;1;272;3;75;558;0;5027;2791;1087;1;190;3;54;286;0;4412;71;112;0;81;0;19;272;0;555;2728;1049;1;187;3;52;265;0;4285;66;84;0;76;0;9;268;0;212;479;1;90;3;48;384;157;219;1;27;2;42;193;1768;65;0;67;1;0;204;89;7762;6804;16;729;15;510;1236;7327;7103;20;769;50;882;4247
21;2108;ODISHA;BALASORE;1;16;1830;2317419;10.92;274382.41;14.47;957;20.62;11.88;80.66;72.95;88.06;3806;212273;136678;1628;805;4;464;0;24;534;0;3459;1509;673;1;200;0;8;251;0;2642;36;62;2;256;0;12;276;0;644;1441;635;0;194;0;7;232;0;2509;29;51;1;252;0;6;262;0;459;476;4;140;0;23;374;142;181;4;28;0;14;290;432;10;0;152;0;0;208;47;5252;4762;30;1074;0;179;1054;5337;6206;67;1223;0;318;3805
21;2109;ODISHA;BHADRAK;1;9;1094;439917;12.33;59080.85;17.82;991;22.23;2.02;72.51;60.44;89.92;2505;134734;83297;1154;604;0;181;1;28;326;0;2294;1077;536;0;80;1;12;170;0;1876;44;46;0;100;0;15;150;0;355;1023;502;0;76;1;9;157;0;1768;35;39;0;93;0;11;144;0;475;367;0;88;1;27;250;43;122;0;7;1;17;153;534;16;0;61;0;0;145;39;3632;3423;0;443;3;217;625;3698;4551;0;510;17;410;2280
21;2110;ODISHA;KENDRAPARA;1;11;1238;1439891;5.8;153492.38;10.59;1006;21.51;0.66;85.93;79.51;92.45;2644;116471;74723;1218;619;0;214;1;15;356;0;2423;1131;514;0;110;1;6;189;0;1951;56;81;0;104;0;9;164;0;414;1085;500;0;107;1;6;181;0;1880;46;71;0;104;0;3;160;0;212;350;0;55;1;11;251;36;130;0;3;1;9;226;709;21;0;97;0;0;203;16;3400;3614;0;525;6;153;851;3212;3994;0;513;20;220;2652
21;2111;ODISHA;JAGATSINGHPUR;1;11;1051;1136604;10.2;103544.62;7.47;967;21.83;0.69;87.13;80.88;93.2;1668;78807;52368;1010;497;3;138;0;23;290;0;1961;935;360;1;68;0;9;161;0;1534;31;92;2;68;0;12;129;0;334;914;346;0;68;0;9;153;0;1490;30;83;1;68;0;7;127;0;180;314;3;38;0;20;209;21;143;2;4;0;15;172;812;64;0;71;0;0;168;40;3190;3319;45;445;0;227;519;2695;4145;96;401;0;483;2316
21;2112;ODISHA;CUTTACK;1;19;1515;2618708;27.94;251134.1;11.86;955;19;3.57;84.2;77.64;90.51;3932;192144;124601;1579;870;7;210;1;100;432;0;3199;1408;635;2;115;1;43;256;0;2460;31;59;5;90;0;26;172;0;383;1265;558;0;103;1;36;212;0;2175;15;29;1;85;0;5;154;0;321;488;7;81;1;78;318;90;214;6;17;1;79;261;1038;61;0;80;0;2;185;78;5195;5710;116;602;6;726;1002;4743;6868;436;649;25;1734;3624
21;2113;ODISHA;JAJPUR;1;12;1448;1826275;7.39;207282.21;12.43;972;23.72;8.29;80.44;73.37;87.36;2899;154234;96296;1387;756;1;270;2;34;442;0;2892;1258;642;0;111;2;15;214;0;2242;74;84;1;156;0;18;226;0;559;1218;625;0;110;2;14;205;0;2174;71;75;0;152;0;12;218;0;166;347;1;41;2;29;257;49;143;1;10;2;30;249;663;21;0;119;0;0;229;57;4093;4699;16;655;12;325;905;4020;5498;15;664;35;577;3338
21;2114;ODISHA;DHENKANAL;1;12;913;1192948;9.83;132655.82;11.82;947;19.62;13.59;79.41;71.4;87.08;4452;100425;63145;896;584;1;143;1;21;255;0;1901;837;511;1;76;1;14;134;0;1574;14;54;0;65;0;3;121;0;257;794;472;0;74;1;14;121;0;1476;10;43;0;65;0;0;117;0;98;223;1;35;1;17;187;21;116;1;8;1;12;86;590;49;0;48;0;0;115;43;2554;3453;16;393;6;170;397;2538;3993;28;421;22;346;1914
21;2115;ODISHA;ANGUL;1;11;1220;1271703;16.23;145737.16;11.55;942;18.81;14.1;78.96;70.44;87.06;6375;109523;69902;970;577;9;104;1;35;236;0;1932;918;511;2;66;1;21;112;0;1631;28;45;7;37;0;14;124;0;255;885;496;1;65;1;21;102;0;1571;22;36;6;37;0;12;119;0;127;217;9;28;1;28;171;62;129;9;16;1;20;154;624;37;0;31;0;0;113;34;2941;3499;232;286;6;355;758;2578;3807;254;291;25;564;1851
21;2116;ODISHA;NAYAGARH;1;10;1024;962215;8.29;101321.24;11.3;916;14.17;6.1;79.17;71.08;86.63;3890;77317;51090;774;381;0;104;1;42;164;0;1466;725;329;0;59;1;32;91;0;1237;35;42;0;45;0;10;70;0;202;714;323;0;59;0;31;86;0;1213;32;35;0;45;0;7;69;0;138;231;0;38;1;29;119;38;95;0;12;1;20;88;523;16;0;29;0;1;85;70;2290;2465;0;310;3;260;318;2185;2853;0;372;12;548;1223
21;2117;ODISHA;KHORDHA;1;15;1097;2246341;48.11;222163.12;19.65;925;13.21;5.11;87.51;82.06;92.55;2813;167936;113339;1050;695;25;155;4;71;299;0;2299;912;436;5;96;2;18;180;0;1649;78;168;15;56;2;33;116;0;468;797;356;1;89;0;8;128;0;1379;56;80;3;45;1;8;97;0;298;477;24;75;2;58;155;69;243;23;21;1;47;101;588;24;1;39;1;4;107;65;3571;5009;723;484;32;942;882;3533;6686;1371;555;60;1575;2740
21;2118;ODISHA;PURI;1;15;1295;1697983;15.63;164364.75;13;963;19.14;0.36;85.37;78.67;91.84;3479;122397;84585;1316;659;11;236;1;27;337;0;2587;1239;558;1;108;1;13;173;0;2093;38;71;5;128;0;11;163;0;416;1182;527;0;103;0;13;156;0;1981;28;45;4;120;0;4;149;0;250;338;4;65;1;22;226;24;131;3;12;1;16;137;902;32;2;70;0;1;162;24;3576;3482;102;680;12;240;1053;3655;4926;147;701;14;400;2879
21;2119;ODISHA;GANJAM;1;40;2460;3520151;21.78;397777.06;11.37;981;19.5;3.37;71.88;61.84;81.85;8206;302724;209124;2409;1164;9;181;2;177;426;0;4368;2304;954;2;90;2;136;224;0;3712;89;196;6;91;0;40;201;0;623;2124;905;1;85;2;133;171;0;3421;57;127;1;82;0;10;186;0;601;660;9;78;2;128;327;67;224;7;12;2;70;173;1351;36;0;32;0;2;122;156;7451;7941;239;571;7;1459;1122;6636;8735;218;593;34;2316;3331
21;2120;ODISHA;GAJAPATI;1;9;1179;575880;12.25;82753.96;10.99;1042;6.78;54.29;54.29;43.59;65.58;4325;63681;43454;876;503;4;10;2;101;57;0;1553;849;472;3;7;2;97;33;0;1463;15;24;1;3;0;4;24;0;71;829;458;2;7;1;97;29;0;1423;12;18;1;3;0;1;22;0;54;145;4;8;2;59;43;16;62;4;4;1;43;29;788;184;0;1;0;6;15;17;1843;2361;48;39;7;593;186;2074;2022;105;39;25;885;510
21;2121;ODISHA;KANDHAMAL;1;14;1584;731952;9.86;106352.63;12.92;1037;15.76;53.58;65.12;52.46;78.41;8021;78912;55955;1229;711;1;27;2;78;125;0;2173;1199;678;1;24;2;69;54;0;2027;11;24;0;3;0;8;71;0;117;1180;664;1;24;2;69;50;0;1990;11;18;0;1;0;4;68;0;41;204;1;8;2;33;89;28;104;1;4;2;28;66;1076;207;0;10;0;1;64;18;2991;3481;12;82;8;500;293;2737;3526;22;98;25;827;998
21;2122;ODISHA;BOUDH;1;4;762;1506522;4.65;176865.68;12.95;981;23.79;12.55;83.25;76.49;84.49;3098;45217;27723;532;273;1;29;1;15;60;0;911;511;260;1;28;1;12;29;0;842;13;12;0;1;0;3;31;0;60;502;253;0;27;1;12;27;0;822;13;10;0;1;0;2;30;0;120;135;1;18;1;9;39;27;75;1;10;1;7;28;399;13;0;0;0;0;29;15;1298;1379;14;98;6;70;113;1283;1562;24;108;4;191;437
21;2123;ODISHA;SONEPUR;1;9;746;652107;7.66;76557.36;20.35;959;25.6;9.37;74.42;63.63;84.78;2337;54366;31987;606;332;0;61;2;25;108;0;1134;577;296;0;36;2;18;44;0;973;12;20;0;23;0;7;61;0;123;544;285;0;36;1;17;38;0;921;9;15;0;21;0;2;58;0;54;146;0;19;2;22;97;18;75;0;8;2;15;46;475;29;0;25;0;0;53;38;1449;1770;0;182;9;181;239;1475;2053;0;206;32;278;766
21;2124;ODISHA;BOLANGIR;1;19;1774;1648574;11.96;206896.04;23.29;983;17.88;21.05;65.5;53.77;77.08;6575;157698;92861;1333;840;7;115;1;94;280;0;2670;1291;783;2;99;1;73;120;0;2369;28;52;5;14;0;21;157;0;277;1234;754;1;97;1;73;105;0;2265;21;42;0;13;0;10;152;0;98;217;7;44;1;49;184;23;90;7;25;1;43;131;786;40;0;17;0;0;113;14;3372;4337;68;369;6;559;560;3171;4151;195;369;20;1005;2142
21;2125;ODISHA;NUAPADA;1;8;627;606490;5.61;84908.6;14.28;1020;13.46;33.8;58.2;45.21;71.55;3852;64906;38972;593;421;1;58;2;39;111;0;1225;584;395;0;27;2;33;36;0;1077;4;13;1;31;0;5;72;0;126;560;379;0;26;1;32;31;0;1029;4;11;1;31;0;0;72;0;26;113;1;9;2;24;53;6;79;1;7;2;22;44;406;35;0;21;0;0;48;23;1547;2270;16;164;3;201;169;1492;2420;23;185;35;411;868
21;2126;ODISHA;KALAHANDI;1;17;1641;1573054;7.75;214092.65;17.79;1003;18.17;28.5;60.22;47.27;73.34;7920;162870;101446;1657;684;5;116;2;113;220;0;2797;1613;613;2;75;1;101;89;0;2494;10;48;1;36;1;9;127;0;232;1561;594;1;73;1;100;77;0;2407;8;35;1;33;1;3;125;0;97;195;4;38;2;62;129;32;99;4;21;1;38;96;959;21;0;14;0;0;82;57;4317;3836;58;369;9;619;428;3855;3635;109;407;24;1150;1773
21;2127;ODISHA;RAYAGADA;1;14;1843;961959;15.36;141119.39;15.74;1048;14.41;55.99;50.88;39.87;62.61;7073;112714;76803;1514;618;6;19;5;121;69;0;2352;1485;579;2;15;4;105;42;0;2232;25;34;4;4;1;16;27;0;111;1434;562;2;15;4;104;34;0;2155;22;21;3;3;1;8;27;0;123;181;5;14;4;62;52;62;98;6;5;4;49;35;1221;186;0;3;1;3;20;34;3520;3000;62;77;16;701;239;3344;2855;109;73;60;1165;538
21;2128;ODISHA;NABARANGPUR;1;12;870;1218762;7.2;201948.86;18.81;1018;14.53;55.79;48.2;37.22;59.45;5291;152347;94431;1228;588;1;25;4;113;105;0;2064;1198;561;1;22;4;106;53;0;1945;24;27;0;3;0;7;52;0;113;1171;548;0;21;4;103;48;0;1895;19;19;0;3;0;3;51;0;46;107;1;7;4;51;62;11;44;1;3;4;38;49;591;14;0;1;0;0;52;12;2985;3048;16;88;24;714;265;3039;3019;17;106;75;1160;866
21;2129;ODISHA;KORAPUT;1;18;1585;1376934;16.37;215490.17;16.63;1031;14.25;50.56;49.87;38.92;61.29;8807;165517;105258;1695;810;6;32;2;162;127;0;2834;1653;777;2;27;2;142;87;0;2690;41;30;4;5;0;20;40;0;140;1539;735;0;23;1;141;73;0;2512;32;19;2;3;0;2;31;0;113;147;6;13;2;68;91;105;115;5;9;2;56;68;1214;181;0;4;0;5;36;0;4056;3544;104;111;14;947;437;3624;3548;254;137;39;1590;1027
21;2130;ODISHA;MALKANGIRI;1;9;790;612727;7.97;105634.13;21.53;1016;22.55;57.83;49.49;38.95;60.29;5791;81077;50385;883;409;0;10;3;71;58;0;1434;875;391;0;5;3;66;32;0;1372;8;18;0;5;0;5;26;0;62;859;380;0;4;2;65;29;0;1339;5;14;0;4;0;0;25;0;101;169;0;5;3;49;44;22;61;0;3;3;17;30;604;39;0;2;0;1;15;14;1903;1977;0;42;23;428;172;2008;2096;0;39;66;743;489
22;2201;CHHATTISGARH;KORIYA;1;5;694;659039;31.19;93254.02;12.4;971;8.31;46.18;71.41;61.01;81.52;6604;71343;41543;993;82;62;353;8;13;64;0;1575;954;0;4;348;7;0;64;0;1377;35;80;58;5;1;13;0;0;192;895;0;0;314;7;0;62;0;1278;20;31;20;2;0;4;0;0;507;75;62;254;6;13;42;22;23;46;94;4;4;19;614;15;1;147;0;2;9;70;2952;674;680;1216;52;115;225;2495;728;1185;1258;71;147;385
22;2202;CHHATTISGARH;SURGUJA;1;7;630;2361329;10.38;371909.32;19.74;976;4.9;55.11;61.16;50.88;71.23;15732;287025;167481;1419;87;29;521;16;17;55;0;2144;1331;3;1;509;10;0;55;0;1909;74;80;28;12;6;17;0;0;217;1293;3;1;484;10;0;53;0;1844;63;57;10;10;3;5;0;0;557;66;29;235;12;17;29;61;36;26;56;12;14;13;879;15;2;242;4;0;9;93;3876;674;359;1610;70;161;191;4124;656;518;2437;140;251;483
22;2203;CHHATTISGARH;JASHPUR;1;8;813;852043;8.92;120052.86;14.65;1004;5.74;62.28;68.6;59.05;78.24;5838;90174;52084;1806;56;11;507;6;25;24;0;2435;1652;0;1;447;3;0;21;0;2124;140;55;10;54;3;25;3;0;290;1614;0;1;434;3;0;20;0;2072;134;46;5;51;3;19;3;0;254;36;10;168;5;23;12;35;18;9;89;4;13;2;1325;6;0;188;0;0;6;160;4928;500;104;1759;33;266;73;4841;535;203;2387;81;376;204
22;2204;CHHATTISGARH;RAIGARH (CHHATTISGARH);1;9;1360;1493627;16.49;191333.62;18.02;993;15.06;33.84;73.7;63.25;84.17;7086;143806;87164;2056;139;61;857;14;37;53;0;3217;1964;1;1;847;9;0;51;0;2873;85;138;60;8;5;37;2;0;335;1871;1;0;792;8;0;50;0;2722;66;102;29;4;3;23;0;0;1857;134;61;799;14;36;48;48;57;49;99;10;22;15;1270;7;1;316;1;1;7;199;5728;1091;739;2796;70;301;189;6485;1109;647;3184;112;314;391
22;2205;CHHATTISGARH;KORBA;1;5;797;1206563;36.98;168436.19;19.25;971;10.33;40.9;73.22;62.26;83.88;6598;126607;73690;1549;107;71;444;9;27;65;0;2272;1478;10;3;442;7;1;65;0;2006;63;95;68;1;2;26;0;0;255;1320;10;0;382;5;1;52;0;1770;36;40;13;1;0;13;0;0;610;96;71;266;7;25;37;49;51;48;61;4;19;13;794;7;1;83;0;3;4;98;4674;799;850;1519;50;234;234;3941;778;882;2141;90;286;569
22;2206;CHHATTISGARH;JANJGIR - CHAMPA;1;9;927;1620632;13.9;219109.45;23.01;986;24.57;11.56;73.7;61.72;85.59;3853;169328;102673;1619;248;127;673;25;33;90;0;2815;1532;1;0;667;21;0;89;0;2310;83;245;127;6;4;33;1;0;499;1436;0;0;618;21;0;88;0;2163;68;208;84;2;2;21;1;0;1324;212;123;603;24;31;82;36;79;77;79;10;15;19;566;34;2;118;1;1;4;205;5786;1819;1182;2371;103;256;331;5634;1806;1797;2849;277;386;817
22;2207;CHHATTISGARH;BILASPUR (CHHATTISGARH);1;7;1064;2662077;25.5;400642.59;33.21;972;20.76;18.71;71.59;60.12;82.77;8272;300546;182066;1794;273;113;652;37;46;109;0;3024;1681;4;1;645;18;0;103;0;2452;106;264;112;6;19;46;6;0;559;1585;1;0;581;16;0;103;0;2286;82;162;60;2;8;22;4;0;1158;249;112;525;31;43;89;70;121;77;97;18;29;32;573;43;2;96;8;1;4;187;6799;2115;869;2386;188;313;389;6894;2444;2083;2929;499;578;998
22;2208;CHHATTISGARH;KAWARDHA;1;4;932;822239;10.62;140767.32;40.66;997;14.57;20.31;61.95;48.94;74.99;4235;103691;61355;1063;54;6;457;11;9;54;0;1654;958;2;0;438;10;0;51;0;1459;105;52;6;19;1;9;3;0;195;925;2;0;419;8;0;49;0;1403;92;37;2;17;1;5;0;0;799;53;6;360;9;9;44;49;34;6;70;8;6;11;313;3;0;69;3;0;2;95;3456;475;96;1476;35;84;187;3619;589;168;1630;139;171;420
22;2209;CHHATTISGARH;RAJNANDGAON;1;9;1691;1537520;17.73;206335.18;19.82;1017;10.19;26.36;76.97;66.98;87.19;8070;151916;95771;1919;142;49;695;17;47;70;0;2939;1845;11;2;693;15;1;70;0;2637;74;131;47;2;2;46;0;0;302;1766;8;0;649;14;1;68;0;2506;60;80;11;2;0;22;0;0;1632;131;49;643;17;45;63;37;45;43;138;6;28;14;895;13;0;84;1;2;3;221;6399;1079;578;2649;75;415;273;5768;1330;874;2906;165;595;525
22;2210;CHHATTISGARH;DURG;1;3;567;3343079;38.41;421227.95;18.95;988;13.7;11.89;79.69;70.51;88.8;8535;310605;193965;719;195;125;321;18;36;22;0;1436;585;0;3;316;5;0;21;0;930;122;191;122;5;13;36;1;0;490;438;0;0;221;3;0;20;0;682;59;48;12;2;2;6;0;0;705;193;125;321;18;35;22;46;107;111;53;11;26;5;150;14;2;10;5;1;0;160;3482;1546;1830;1467;82;321;107;3384;2010;3109;1840;244;573;250
22;2211;CHHATTISGARH;RAIPUR;1;4;721;4062160;36.49;569514.83;34.65;983;17.82;11.72;76.43;66.21;86.5;12383;423006;168594;989;334;192;436;31;85;35;0;2102;764;1;3;418;12;0;32;0;1230;191;330;189;4;19;85;1;0;819;604;0;0;319;9;0;28;0;960;79;107;27;2;4;15;0;0;979;334;192;434;31;84;35;112;203;173;65;19;71;9;156;52;5;22;5;4;2;160;5415;2821;2437;2137;169;830;171;5323;3553;5109;2220;437;1340;340
22;2212;CHHATTISGARH;MAHASAMUND;1;5;1172;1032275;11.64;131408.61;20;1018;13.52;27.1;71.54;60.37;83.01;4790;97201;58334;1373;76;24;446;13;14;45;0;1991;1280;2;1;440;8;0;41;0;1772;87;73;23;6;5;14;4;0;212;1234;2;0;417;8;0;40;0;1701;77;49;7;5;3;6;3;0;1259;67;24;430;11;14;45;35;33;21;103;4;12;9;598;4;0;49;2;1;1;122;4198;675;258;1567;56;122;171;4203;693;529;1771;147;167;391
22;2213;CHHATTISGARH;DHAMTARI;1;4;696;799199;18.66;100539.23;13.11;1012;7.33;25.96;78.95;69.24;88.84;4084;73423;45819;948;67;32;419;6;18;25;0;1515;880;0;1;415;1;1;25;0;1323;68;66;31;4;5;17;0;0;191;829;0;1;388;0;0;23;0;1241;54;42;13;3;3;6;0;0;916;66;32;411;6;18;25;61;35;29;123;6;15;13;463;7;1;82;3;1;1;130;3446;618;349;1485;24;160;99;3206;695;675;1817;81;248;258
22;2214;CHHATTISGARH;KANKER;1;7;1268;748593;10.25;97466.81;15;1007;4.21;55.38;70.97;61.08;80.98;7161;74581;47039;1637;60;14;522;10;20;79;0;2342;1591;1;1;519;10;0;79;0;2201;46;59;13;3;0;20;0;0;141;1551;0;0;493;10;0;79;0;2133;43;43;4;2;0;10;0;0;1267;52;13;455;8;19;64;37;24;13;82;4;12;16;1281;4;1;205;2;0;20;133;5033;474;169;1791;55;174;280;4479;599;338;2199;104;275;601
